1, plains, minecraft:plains, MONSTER, minecraft:spider, 30, 4, 4
1280, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
1281, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
1282, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
1283, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
1284, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
1285, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
1286, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
1287, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
1288, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
1289, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
1290, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
1291, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:jellyfish, 5, 1, 5
1292, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:jellyfish, 5, 1, 5
1293, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:red_grouper, 5, 1, 1
1294, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:red_grouper, 5, 1, 1
1295, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 2
1296, ocean, minecraft:deep_cold_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 2
1297, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 30, 4, 4
1298, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 30, 4, 4
1299, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1300, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 30, 4, 4
1301, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 30, 4, 4
1302, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1303, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1304, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1305, ocean, minecraft:frozen_ocean, MONSTER, quark:toretoise, 30, 2, 4
1306, ocean, minecraft:frozen_ocean, MONSTER, quark:stoneling, 30, 1, 1
1307, ocean, minecraft:frozen_ocean, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1308, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 10, 1, 2
1309, ocean, minecraft:frozen_ocean, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1310, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:great_thrasher, 5, 1, 1
1311, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 1, 1, 2
1312, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
1313, ocean, minecraft:frozen_ocean, CREATURE, ecologics:penguin, 2, 4, 5
1314, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1315, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:drygmy, 3, 1, 2
1316, ocean, minecraft:frozen_ocean, CREATURE, finsandtails:wherble, 10, 2, 6
1317, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1318, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1319, ocean, minecraft:frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
1320, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 30, 1, 4
1321, ocean, minecraft:frozen_ocean, WATER_CREATURE, finsandtails:white_bull_crab, 5, 1, 2
1322, ocean, minecraft:frozen_ocean, WATER_CREATURE, finsandtails:red_bull_crab, 5, 1, 1
1323, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 5, 1, 4
1324, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1325, ocean, minecraft:frozen_ocean, WATER_AMBIENT, finsandtails:teal_arrowfish, 10, 3, 5
1326, ocean, minecraft:frozen_ocean, WATER_AMBIENT, finsandtails:blu_wee, 10, 3, 3
1327, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_cod, 5, 1, 3
1328, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:blackfish, 5, 1, 4
1329, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
1330, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
1331, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
1332, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
1333, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
1334, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
1335, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:jellyfish, 5, 1, 5
1336, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:red_grouper, 5, 1, 1
1337, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 2
1338, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:spider, 30, 4, 4
1339, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie, 30, 4, 4
1340, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1341, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:skeleton, 30, 4, 4
1342, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:creeper, 30, 4, 4
1343, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:slime, 30, 4, 4
1344, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1345, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
1346, ocean, minecraft:deep_frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1347, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:toretoise, 30, 2, 4
1348, ocean, minecraft:deep_frozen_ocean, MONSTER, quark:stoneling, 30, 1, 1
1349, ocean, minecraft:deep_frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 10, 1, 2
1350, ocean, minecraft:deep_frozen_ocean, MONSTER, upgrade_aquatic:great_thrasher, 5, 1, 1
1351, ocean, minecraft:deep_frozen_ocean, CREATURE, minecraft:polar_bear, 1, 1, 2
1352, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
1353, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1354, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:drygmy, 3, 1, 2
1355, ocean, minecraft:deep_frozen_ocean, CREATURE, finsandtails:wherble, 3, 2, 6
1356, ocean, minecraft:deep_frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1357, ocean, minecraft:deep_frozen_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1358, ocean, minecraft:deep_frozen_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
1359, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, minecraft:squid, 30, 1, 4
1360, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, finsandtails:gopjet, 10, 1, 2
1361, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, finsandtails:night_light_squid, 10, 2, 4
1362, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, finsandtails:white_bull_crab, 5, 1, 2
1363, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, finsandtails:red_bull_crab, 5, 1, 1
1364, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 5, 1, 4
1365, ocean, minecraft:deep_frozen_ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 5, 1, 3
1366, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1367, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, finsandtails:teal_arrowfish, 10, 3, 5
1368, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, finsandtails:phantom_nudibranch, 30, 1, 2
1369, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, finsandtails:high_finned_blue, 10, 4, 6
1370, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, finsandtails:blu_wee, 10, 3, 3
1371, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_cod, 5, 1, 3
1372, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_cod, 5, 1, 3
1373, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:blackfish, 5, 1, 4
1374, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:blackfish, 5, 1, 4
1375, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
1376, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
1377, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
1378, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
1379, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
1380, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 5, 1, 3
1381, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
1382, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 5, 1, 4
1383, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
1384, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:pollock, 5, 1, 2
1385, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
1386, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 5, 1, 3
1387, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:jellyfish, 5, 1, 5
1388, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:jellyfish, 5, 1, 5
1389, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:red_grouper, 5, 1, 1
1390, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:red_grouper, 5, 1, 1
1391, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 2
1392, ocean, minecraft:deep_frozen_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 2
1393, none, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom, 30, 4, 8
1394, none, minecraft:mushroom_fields, CREATURE, cnb:lizard, 3, 1, 4
1395, none, minecraft:mushroom_fields, CREATURE, creeperoverhaul:mushroom_creeper, 10, 1, 2
1396, none, minecraft:mushroom_fields, CREATURE, cnb:sporeling, 3, 3, 5
1397, none, minecraft:mushroom_fields, CREATURE, mythicmounts:colelytra, 10, 2, 3
1398, none, minecraft:mushroom_fields, AMBIENT, biomemakeover:blightbat, 5, 1, 1
1399, none, minecraft:mushroom_fields, AMBIENT, biomemakeover:mushroom_trader, 1, 1, 1
1400, none, minecraft:mushroom_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
1401, none, minecraft:mushroom_fields, WATER_AMBIENT, biomemakeover:glowfish, 7, 2, 7
1402, none, minecraft:mushroom_fields, WATER_AMBIENT, aquaculture:red_shrooma, 5, 1, 2
1403, none, minecraft:mushroom_fields, WATER_AMBIENT, aquaculture:brown_shrooma, 5, 1, 2
1404, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 30, 4, 4
1405, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 30, 4, 4
1406, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1407, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 30, 4, 4
1408, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 30, 4, 4
1409, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1410, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1411, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 30, 4, 4
1412, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:dripstone_creeper, 30, 2, 2
1413, none, minecraft:dripstone_caves, MONSTER, quark:toretoise, 30, 2, 4
1414, none, minecraft:dripstone_caves, MONSTER, quark:stoneling, 30, 1, 1
1415, none, minecraft:dripstone_caves, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1416, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
1417, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1418, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
1419, none, minecraft:dripstone_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1420, none, minecraft:dripstone_caves, CREATURE, environmental:slabfish, 5, 1, 3
1421, none, minecraft:dripstone_caves, CREATURE, biomemakeover:toad, 5, 1, 2
1422, none, minecraft:dripstone_caves, CREATURE, finsandtails:flatback_leaf_snail, 3, 1, 1
1423, none, minecraft:dripstone_caves, CREATURE, finsandtails:siderol_whiskered_snail, 10, 1, 1
1424, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1425, none, minecraft:dripstone_caves, AMBIENT, finsandtails:river_pebble_snail, 10, 1, 2
1426, none, minecraft:dripstone_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
1427, none, minecraft:dripstone_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1428, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
1429, none, minecraft:dripstone_caves, WATER_CREATURE, finsandtails:night_light_squid, 1, 2, 4
1430, none, minecraft:dripstone_caves, WATER_AMBIENT, aquaculture:catfish, 5, 1, 3
1431, none, minecraft:lush_caves, MONSTER, minecraft:spider, 30, 4, 4
1432, none, minecraft:lush_caves, MONSTER, minecraft:zombie, 30, 4, 4
1433, none, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1434, none, minecraft:lush_caves, MONSTER, minecraft:skeleton, 30, 4, 4
1435, none, minecraft:lush_caves, MONSTER, minecraft:slime, 30, 4, 4
1436, none, minecraft:lush_caves, MONSTER, minecraft:enderman, 5, 1, 4
1437, none, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
1438, none, minecraft:lush_caves, MONSTER, creeperoverhaul:dripstone_creeper, 30, 2, 2
1439, none, minecraft:lush_caves, MONSTER, quark:toretoise, 30, 2, 4
1440, none, minecraft:lush_caves, MONSTER, quark:stoneling, 30, 1, 1
1441, none, minecraft:lush_caves, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1442, none, minecraft:lush_caves, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
1443, none, minecraft:lush_caves, CREATURE, cnb:sporeling, 30, 3, 5
1444, none, minecraft:lush_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1445, none, minecraft:lush_caves, CREATURE, ars_nouveau:drygmy, 3, 1, 2
1446, none, minecraft:lush_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1447, none, minecraft:lush_caves, CREATURE, environmental:slabfish, 5, 1, 3
1448, none, minecraft:lush_caves, CREATURE, biomemakeover:toad, 5, 1, 2
1449, none, minecraft:lush_caves, CREATURE, finsandtails:flatback_leaf_snail, 3, 1, 1
1450, none, minecraft:lush_caves, CREATURE, finsandtails:siderol_whiskered_snail, 10, 1, 1
1451, none, minecraft:lush_caves, AMBIENT, minecraft:bat, 10, 8, 8
1452, none, minecraft:lush_caves, AMBIENT, finsandtails:river_pebble_snail, 10, 1, 2
1453, none, minecraft:lush_caves, AMBIENT, mythicmounts:dragon, 10, 1, 1
1454, none, minecraft:lush_caves, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1455, none, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1456, none, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
1457, none, minecraft:lush_caves, WATER_CREATURE, finsandtails:night_light_squid, 1, 2, 4
1458, none, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1459, none, minecraft:lush_caves, WATER_AMBIENT, aquaculture:catfish, 5, 1, 3
1460, none, minecraft:lush_caves, glares, friendsandfoes:glare, 2, 1, 1
1461, none, minecraft:deep_dark, MONSTER, quark:toretoise, 30, 2, 4
1462, none, minecraft:deep_dark, MONSTER, quark:stoneling, 30, 1, 1
1463, none, minecraft:deep_dark, CREATURE, ars_nouveau:drygmy, 3, 1, 2
1464, none, minecraft:deep_dark, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1465, none, minecraft:deep_dark, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1466, none, minecraft:deep_dark, CREATURE, ars_nouveau:gift_starby, 1, 1, 1
1467, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:red_grouper, 6, 1, 2
1468, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1469, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:tuna, 1, 1, 1
1470, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
1471, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1472, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
1473, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:jellyfish, 30, 1, 3
1474, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
1475, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1476, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
1477, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
1478, none, minecraft:deep_dark, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1479, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 30, 4, 4
1480, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 30, 4, 4
1481, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 2, 4, 4
1482, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1483, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1484, nether, minecraft:nether_wastes, MONSTER, cnb:sporeling, 30, 2, 4
1485, nether, minecraft:nether_wastes, MONSTER, quark:foxhound, 30, 1, 2
1486, nether, minecraft:nether_wastes, MONSTER, infernalexp:voline, 30, 3, 8
1487, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 30, 1, 2
1488, nether, minecraft:nether_wastes, CREATURE, cnb:cindershell, 30, 2, 8
1489, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1490, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1491, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1492, nether, minecraft:nether_wastes, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1493, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
1494, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 2, 2, 4
1495, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 1, 1, 4
1496, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 0, 4, 4
1497, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 30, 1, 2
1498, nether, minecraft:warped_forest, CREATURE, meadow:umbra_cow, 5, 1, 3
1499, nether, minecraft:warped_forest, CREATURE, meadow:warped_cow, 5, 1, 3
1500, nether, minecraft:warped_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1501, nether, minecraft:warped_forest, AMBIENT, mythicmounts:netherbat, 30, 2, 4
1502, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1503, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1504, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1505, nether, minecraft:warped_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1506, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 1, 2, 4
1507, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 9, 3, 4
1508, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 5, 3, 4
1509, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 30, 2, 4
1510, nether, minecraft:crimson_forest, MONSTER, infernalexp:voline, 2, 1, 4
1511, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 0, 4, 4
1512, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 30, 1, 2
1513, nether, minecraft:crimson_forest, CREATURE, meadow:umbra_cow, 5, 1, 3
1514, nether, minecraft:crimson_forest, AMBIENT, sprout:bounce_bug, 25, 1, 4
1515, nether, minecraft:crimson_forest, AMBIENT, mythicmounts:netherbat, 30, 2, 4
1516, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1517, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1518, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:lava_pufferfish, 15, 1, 5
1519, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1520, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1521, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 3, 1, 3
1522, nether, minecraft:crimson_forest, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1523, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
1524, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 30, 4, 4
1525, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
1526, nether, minecraft:soul_sand_valley, MONSTER, quark:wraith, 5, 1, 3
1527, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 2, 1, 1
1528, nether, minecraft:soul_sand_valley, MONSTER, infernalexp:embody, 30, 1, 3
1529, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 1, 1, 4
1530, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 30, 1, 2
1531, nether, minecraft:soul_sand_valley, AMBIENT, mythicmounts:nightmare, 30, 2, 3
1532, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:soulsucker, 10, 1, 2
1533, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1534, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1535, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1536, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1537, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:wither_bonefish, 3, 1, 3
1538, nether, minecraft:soul_sand_valley, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1539, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 30, 1, 1
1540, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 30, 2, 5
1541, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 30, 1, 2
1542, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 1, 1, 4
1543, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 30, 1, 2
1544, nether, minecraft:basalt_deltas, AMBIENT, mythicmounts:nightmare, 30, 2, 3
1545, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1546, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:obsidianfish, 15, 1, 5
1547, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1548, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 3, 1, 2
1549, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:glowdine, 8, 4, 6
1550, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:magmacubefish, 10, 2, 4
1551, nether, minecraft:basalt_deltas, WATER_AMBIENT, netherdepthsupgrade:eyeball_fish, 3, 2, 4
1552, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
1553, none, minecraft:the_end, CREATURE, cnb:end_whale, 1, 1, 1
1554, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1555, none, minecraft:end_highlands, CREATURE, cnb:end_whale, 1, 1, 1
1556, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1557, none, minecraft:end_midlands, CREATURE, cnb:end_whale, 1, 1, 1
1558, none, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1559, none, minecraft:small_end_islands, CREATURE, cnb:end_whale, 1, 1, 1
1560, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1561, none, minecraft:end_barrens, CREATURE, cnb:end_whale, 1, 1, 1
1562, nether, infernalexp:glowstone_canyon, MONSTER, infernalexp:blindsight, 1, 1, 1
1563, nether, infernalexp:glowstone_canyon, MONSTER, infernalexp:blackstone_dwarf, 1, 0, 0
1564, nether, infernalexp:glowstone_canyon, MONSTER, minecraft:zombified_piglin, 1, 1, 4
1565, nether, infernalexp:glowstone_canyon, MONSTER, minecraft:ghast, 0, 4, 4
1566, nether, infernalexp:glowstone_canyon, CREATURE, minecraft:strider, 30, 1, 2
